,token,value_shap,value_lime,cosine_similarity,pearson_correlation,js_divergence
2707,very,"[0.1678635563002899, 0.1250400065910071, 0.1092255762778222, 0.0954732117243111, 0.0624828008003532, -0.0135271928738802, 0.0835089440224692, 0.1357871261425316, 0.0586822847835719, 0.0630247893277555, 0.0299333503935486, 0.0870808195322752, 0.0555610471346881, 0.0302063928247662, 0.0261631368775852, -0.0006000263965688, 0.0304655715590342, 0.1134489811956882, 0.0608890496951062, 0.0468183257617056, -0.0062123109819367, 0.0212145295226946, 0.0706832474097609, 0.0638179669622331, 0.1276463903486728, 0.0036253952421247, -0.0057408175198361, 0.1011479485314339, 0.0763573687290772, 0.0121434025932103, 0.0626587122678756, 0.0163715507369488, 0.091394544346258, 0.0344734254758805, 0.0681023871875368, 0.0763204786926508, 0.0672480138018727, 0.0982382803922519, 0.0415957829682156, 0.04752851894591, 0.0128516030381433, 0.0446424899855628, 0.0612554959952831, 0.0533275082707405, 0.0793758014915511, 0.0268474057083949, 0.039302387740463, 0.0374533864669501, 0.0285300910472869, 0.0724417665041983, 0.0307028868701308, 0.0849659382365644, 0.0468159029260277, 0.0237198369432007, -0.0016363817267119, 0.1264132050564512, 0.1039354410022497, 0.0504726770450361, 0.0277854213491082, 0.0324424589052796, 0.1075600411277264, 0.0790129086526576, 0.109587809536606, 0.0527884216280654, 0.0345463499252218, 0.029607503209263, 0.0886707239551469, 0.0231457928894087, 0.0556549780885688, 0.0387925992254167, -0.0328668669098988, 0.0350992428138852, -0.0089687986765056, 0.0507129947654902, 0.0285387602634727, 0.0763204786926508, 0.0118749230459798, 0.0164840412580815, 0.0569436161167686, 0.0435135024308692, 0.0253548878099536, 0.045006027117779, 0.10712992597837, 0.0701311500743031, 0.1353386059781769, 0.0488474715966731, 0.0597061752341687, 0.0439524460816755, 0.0253587262704968, 0.0586876394227147, 0.1100065749487839, 0.0143147192429751, 0.0693918602773919]","[0.081919229127133, 0.0401364149015764, 0.0149370330739181, 0.0136801527995337, 0.001709826307277, 0.004846320044855, -0.0301831700388314, 0.0425248479677161, -0.1160109471030067, 0.0067041642168648, 0.0241952712072697, -0.0149113937187837, -0.0114760484439584, 0.0143816903883334, 0.0770816560273457, 0.0770816560273457, 0.0018540920632974, 0.0491651273643818, 0.093213408526265, 0.0193854317136586, -0.0086823635417385, 0.104629856462704, 0.0582602300046581, 0.0231784378023973, 0.1103862517670987, 0.0382821864283817, -0.0264278909335483, 0.0546820256464816, 0.023578829881468, 0.0057569573988303, 0.034240032878914, -0.0090101165133929, -0.0067250698090892, 0.0231907139889207, -0.0496607055560496, 0.0287374961510819, -0.0729570005004472, 0.1364897404589354, -0.0221071340115664, 0.013210206071392, 0.0624967819824232, 0.0004938137166449, 0.0117697472888359, 0.0697409001381585, 0.0195436455940567, 0.0132121233417196, -0.0077839354404414, -0.0126930348033151, 0.0771907709853972, 0.0066525373853763, -0.0166991575477528, 0.0502390067291659, 0.1082969784156796, 0.0148426153700466, 0.0467915605985543, 0.0670660263156068, -0.0630255402957095, 0.0187386487706019, 0.0270713295618124, 0.0206116189519596, 0.0049314820121315, 0.0212821621454514, 0.003624837769582, -0.04321466921028, 0.0203205763618642, -0.0127057127662768, -0.0253289073875109, 0.0564619148775365, -0.0012986443854541, 0.1105862492454602, -0.139488910052621, -0.0099941345829517, -0.0113317016830719, -0.0239326214887604, 0.0417404109905307, -0.0064383840521244, -0.0057324282318085, -0.052959119660679, -0.0182637660205752, 0.0190645719770271, -0.0148890784616712, -0.0016242664238551, 0.0212757440229591, -0.0016812222053534, 0.0735547432191709, -0.0195431914957375, 0.0380378256724153, 0.0352157123863418, -8.617959319989523e-05, 0.0044611902852907, 0.0321126767784553, -0.0615244565507792, -0.0434888343783239]",0.38171648292735405,0.24529640691657098,0.16869236867501355
2708,veteran,[0.1791791388823185],[0.1395498271742759],1.0,0.0,0.0
2709,videogames,[-0.0249339355796109],[0.0034928621080445],-1.0,0.0,0.0
2710,view,"[-0.0086313851643353, -0.0591271042649168]","[-0.0208490789323802, -0.0044430283884238]",0.34751516012682915,-1.0,0.8325546111576977
2711,viewed,"[-0.0097513934597373, -0.0719982594018802, -0.0746565849985927, -0.0818104405188933, -0.0554600943287368]","[-0.023138078762288, 0.0199936908325161, 0.0338785168288601, -0.0628739378959927, -0.0391328559745188]",0.28585779840615155,-0.13091180257645446,0.441657152492746
2712,views,"[-0.0687219565734267, -0.087110837601358, -0.1597824890777701]","[-0.0699510277595763, -0.0800088367905143, -0.0946118729401472]",0.9716376648425475,0.9746917836080748,0.05177029663673584
2713,vindictive,[0.0865356198337394],[0.0408540074668811],1.0,0.0,0.0
2714,violence,[0.2886084942147136],[0.1198563737796446],1.0,0.0,0.0
2715,violent,"[0.1902423220453784, 0.6281916477746563]","[0.1327324459466863, 0.699886532276799]",0.9943194822695738,1.0,0.06520818043656078
2716,visit,"[-0.0581554832169786, 0.0050433076685294, 0.0108757601992692]","[0.0232661185619492, 0.0141586655722281, 0.0045453602192119]",-0.7515448634616905,-0.8947397499907425,0.5216261056632201
2717,visited,[0.1470445424783975],[0.0261798679413216],1.0,0.0,0.0
2718,visits,[-0.0060109989717602],[-0.0091388033531879],1.0,0.0,0.0
2719,vodka,[0.1855190079368185],[0.3414769315874265],1.0,0.0,0.0
2720,voice,[0.0668947037192992],[0.2120653035152656],1.0,0.0,0.0
2721,volcano,[0.0165881231660023],[0.1085716315897713],1.0,0.0,0.0
2722,vulgar,[0.2136146713746711],[0.0970629072755648],1.0,0.0,0.0
2723,vulnerable,[0.3368547521531582],[0.3505053747784992],1.0,0.0,0.0
2724,wage,[0.0401123810443095],[0.060028714267342],1.0,0.0,0.0
2725,wait,[0.0470053917379118],[0.0661617199335791],1.0,0.0,0.0
2726,waited,[0.0975391781248617],[0.0381023063921611],1.0,0.0,0.0
2727,waiter,"[0.0908433659933507, -0.1082184858678374]","[0.154702475151221, -0.0470362835881185]",0.8379391326180669,1.0,0.0
2728,waiters,[-0.0927195935510099],[-0.0075145613354306],1.0,0.0,0.0
2729,waiting,[0.0604707832244457],[0.0100691393153592],1.0,0.0,0.0
2730,waitress,[0.0031754077936057],[0.0218010466813548],1.0,0.0,0.0
2731,walked,"[0.0406614684034138, 0.1161667181877419, 0.1055130751046817, 0.0776458433829248, 0.0220602178014814, 0.0411363380844704, 0.0209623342379927, -0.1377411938738078]","[0.1084231391572525, 0.0374173331602383, 0.0297438634536494, 0.1358136632810104, 0.0390234033751922, 0.0402821772769753, -0.0061772829665857, -0.0659379208059985]",0.7301377568172259,0.6515768155862005,0.1345161185014138
2732,walking,"[-0.0322771096107317, 0.0853666733019054, -0.0017951824702322]","[-0.0035106407298122, 0.0779578440172387, -0.0649134350814776]",0.7430431664134044,0.7680643098558385,0.4207153894355299
2733,walks,[-0.0055890237902834],[-0.0062221100557968],1.0,0.0,0.0
2734,wall,"[-0.1149502208281774, -0.1010613228427246, -0.0284076195093803]","[0.0682524169633951, -0.0086701203057115, 0.0309971451190354]",-0.6682402557863124,-0.13149270179964553,0.5788556140502141
2735,walls,[0.0320933724869973],[-0.0171115878496821],-1.0,0.0,0.0
2736,want,"[-0.01791754149599, 0.1249466105364263, 0.0896913865581154, -0.0044344887137413, 0.0207047713920474]","[0.0475021115704133, 0.0572460601492256, 0.0792450735750808, 0.0232240123633178, 0.0002932119569823]",0.766384974740456,0.5902078393088634,0.3753985854671711
2737,wanted,"[0.099849083344452, 0.0976406228728592, -0.0169038441963493, 0.0564317948301322, 0.0191626348532736, 0.0168897788680624, 0.053937173448503, 0.0999123479705303, 0.0535592964442912]","[0.0636934493024294, 0.0316284613131093, -0.047558025900558, 0.0374699475848124, 0.0374699475848124, 0.0611207590792716, 0.0326606997816284, 0.0410405528911199, 0.0573687281400075]",0.8232713734983458,0.5648032436635532,0.16236574293198314
2738,wants,[0.0176666814368218],[0.0001941210565443],1.0,0.0,0.0
2739,war,"[0.018871277134167, 0.1736963158473372, 0.0925189793924801, 0.2025791440973989, 0.1065674300625687]","[0.0115113062714182, 0.0238863110616748, 0.0805339534194038, 0.0100170644216729, 0.0100170644216729]",0.57361098219711,-0.1418927896435493,0.37361684352419694
2740,warmly,[-0.4209502417652402],[-0.5814560844058718],1.0,0.0,0.0
2741,warned,[0.1690795389004051],[0.2397240133440721],1.0,0.0,0.0
2742,warring,[0.1989119139034301],[0.1271207303758125],1.0,0.0,0.0
2743,warrior,[0.1536233618389815],[-0.0149639730549222],-1.0,0.0,0.0
2744,warriors,"[0.2505481103435159, 0.3133979712147265]","[0.4517096704503726, 0.4090508278035913]",0.9871462943906604,-1.0,0.05698248727507107
2745,was,"[0.0317772494163364, -0.0386224351823329, -0.0073851295746862, -0.0193710178136825, -0.0018482768209651, -0.0201381621882319, -0.0283055594190955, 0.0259910938329994, -0.0227990268613211, 0.0094700022600591, -0.0196083843475207, -0.0332285414915531, 0.0135246228892356, 0.0357346502132713, -0.0190449261572211, -0.0152224074117839, 0.038952613947913, 0.101580158341676, -0.0485172129701823, -0.0198629586957395, -0.0153497740830061, 0.0189402985852211, -0.0131861654299427, 0.000642754137516, 0.0343235350446775, 0.0184520327020436, -0.0782456507440656, -0.0074163588578812, -0.0237933859461918, 0.0435036725830286, -0.0699047564994543, 0.0697579032275825, 0.0165763841941952, 0.0049924231134355, -0.0325926461373455, -0.0075837520998902, -0.019177604233846, 0.020928282290697, -0.0695678032934665, 0.0130528039589989, -0.0816930655855685, 0.0037841550656594, -0.0366642696317285, -0.1282972134649753, 0.0043723261915147, -0.012326146941632, -0.0199711695313453, -0.028665785328485, -0.0315171212423592, -0.0194606110453605, 0.0419872377533465, -0.0326294173719361, -0.0021406051237136, -0.0261449601093772, 0.0270904249628074, 0.0470669888891279, -0.0321897690882906, 0.0109766982495784, 0.0321759927901439, 0.025719084078446, -0.0115527104353532, 0.0218393765389919, -0.0197680096753174, -0.0131931777577847, 0.0254958586301654, -0.0475401377771049, 0.0845085101609584, -0.0026378184556961, -0.0449952092021703, 0.0187422737944871, 0.0362917059101164, -0.0768361940281465, -0.0392893124371767, 0.0117004157509654, -0.0566274528391659, -0.0618152509850915, -0.0695103290490806, -0.0435113031708169, 0.0060217217542231, -0.0627305037342011, -0.0289583831327036, -0.034726005673292, -0.0180933587544132, 0.0036214017309248, 0.0024389291647821, -0.0498255980201065, -0.0061100370949134, 0.0491846035583876, -0.0189282174687832, 0.0626303374301642, -0.0213766859378665, 0.0312012926442548, -0.0194003474316559, -0.0645219823345542, 0.0246152323670685, -0.066801372449845, -0.0660148630850017, 0.0282017327845096, -0.0137432810151949, -0.0519153173081576, -0.0043233841424807, -0.0616531083360314, -0.0157360138837248, -0.0726422758307308, -0.0163394800620153, -0.077151007251814, -0.0576664092950522, -0.0589585155248642, -0.0427977195940911, -0.0630557253025472, -0.013897041673772, -0.038226805627346, -0.0428523587761446, -0.0553668478969484, -0.0253897048532962, -0.0141116904560476, -0.0703542786650359, -0.0293820418883115, -0.00831048656255, -0.0090440292842686, -0.0813679886050522, -0.0068882459308952, 0.0345448334701359, -0.0215154535835608, -0.0190416336990892, 0.0214537888532504, 0.0127488754224032, 0.00185452029109, -0.0369989830069243, 0.0130099248344777, -0.0429888209328055, 0.0317127809394151, -0.0208970346720889, -0.0053787538781762, -0.025578370434232, -0.0032616382231935, -0.0256967146415263, -0.0119309057481586, -0.0087973567424342, -0.0221907169616315, 0.0563714786840137, -0.0112244908232241, 0.0105450603878125, 0.0708275204524397, 0.0202552670671138, -0.0821754403878003, 0.0290632300311699, 0.0667269292753189, -0.0716358573408797, 0.0334544698707759, -0.0084112242329865, 0.020968317054212, 0.0267032693955115, 0.0366114483913406, -0.0030616367002949, 0.0469943373464047, 0.0302578583359718, -0.0112989215776906, -0.0129683424020186, -0.0461363549693487, -0.0168310008011758, -0.1077915332280099, 0.0201358476479072, 0.0071757946861907, -0.0206995054613798, -0.133171834051609, 0.0610925359651446, -0.0427856590249575, -0.0640736142522655, 0.0010751681693363, 0.0095884834881871, 0.0100221193279139, -0.0099546862766146, -0.0700628152117133, -0.0452902342658489, -0.0287990127690136, -0.030761003610678, 0.0112981561105698, 0.0060510058829095, -0.0695103290490806, -0.0823098693508654, -0.0045885723084211, 0.0167392649454996, -0.0858275499558658, -0.0199013710225699, -0.0213276332215173, -0.0029202304431237, -0.0342378368077334, -0.0026553448988124, 0.0973026956053217, 0.0381996030919253, 0.0495137837715446, -0.0394764770753681, -0.0250879290979355, 0.0289445583475753, -0.0376064605079591, 0.04469016531948, 0.0126472837218898, -0.007551294285804, -0.1173975383862853, -0.0302898157387971, -0.0066121352137997, -0.1260801521129906, -0.0259361185599118, -0.0161165179451927, -0.043378516100347, -0.0013854539720341, -0.0414240295067429, -0.0125672242138534, -0.0304311470827087, -0.1346489846473559, -0.0223551283124834, -0.0381307383067905, -0.0811801324598491, 0.0755698713473975, -0.1769494279287755, -0.0921650971285998, -0.0249740730505436, -0.0917405323125422, -0.0295430868864059, 0.0297887597698718, -0.1166871604509651, 0.0188628775067627, -0.0572399287484586, -0.0399169265292584, -0.147544324863702, -0.0206269132904708, -0.0295475935563445, -0.0889603155665099, -0.0508410739712417, -0.0218652954790741, 0.0017176961991935, -0.069100524066016, -0.030860552447848, -0.0459523848257958, 0.0038156688679009, -0.0704020920675247, -0.0112434949260205, -0.0079590415116399, -0.008863158756867, -0.0642285938374698, -0.0886108861304819, 0.0230647674761712, -0.0673231448745355, -0.1040584589354693, -0.0316014224663376, -0.1015742962481454, -0.0658538113348186, -0.0603606374934315, -0.0539840784331318, 0.0133180957054719, 0.0552867667283862, -0.0288584532681852, -0.0442202287958934, -0.0266274652967695, -0.0135331742931157, -0.0393665465526282, 0.0079602419864386, -0.0174995923880487, -8.84421169757843e-05, 0.0007117926215869, -0.0591140822507441, -0.0296676910365931, -0.0304839062446262, -0.0164112880956963, -0.1069114762358367, -0.0063372510485351, 0.0151275610405718, -0.0173900776426307, -0.0211164442880544, 0.0316436188004445, -0.0319329760386608, -0.0619917416479438]","[-0.0036810017504957, 0.0412095524635678, 0.0737261499134086, 0.0737261499134086, -0.0312981871475045, 0.0050273353460605, -0.0158397462424781, 0.0062599277487753, 0.0137904236138095, 0.0727747107444942, 0.0047715927994832, 0.0432208566533398, 0.0432208566533398, -0.0030825412397982, 0.0422699705088491, -0.011519329641413, 0.0679344451874718, 0.1130268967291775, -0.0050182101704398, 0.0231126154820556, 0.0100242793938382, -0.0311020561617741, -0.0048408637720945, -0.0142729158349397, 0.0073561011542821, -0.0264769726854757, -0.0264769726854757, 0.0090612579650436, 0.0024695817370323, 0.0714153035053398, 0.0714153035053398, 0.0357083766097208, 0.0603015543619146, 0.0525927303998787, 0.0525927303998787, 0.0226981289127234, 0.1175195468838535, 0.0760306412685422, 0.069003063767447, 0.0085767871473473, -0.0388119923457595, -0.0134474977864694, 0.0020414978151481, -0.1884412281063341, 0.0536832494037933, -0.01875448931914, -0.01875448931914, -0.0654708803845718, 0.0513583173952666, -0.0340612084054773, -0.0116187668960329, -0.0116187668960329, -0.0051374691800361, 0.0186111519728401, 0.0911462115019757, -0.0584409085247827, -0.0110162224768001, 0.1168535102563633, 0.094432981625739, 0.1064427924588037, 0.1064427924588037, 0.0414917165985867, 0.0778487338255774, 0.0152323902747713, 0.0446862544947557, 0.0446862544947557, 0.0648999425536126, 0.0492639725015841, 0.0158835208118498, -0.012431893242036, 0.014210948944288, -0.0008781248473879, -0.07537846921819, -0.0002492236917044, 0.02427376462267, 0.044880974719084, -0.042136503535702, 0.0220652673721299, -0.0834946826713696, -0.0252972163894998, 0.0056307185209081, -0.0001194709544449, -0.0001194709544449, 0.0318337993431826, 0.1010157398279837, 0.0019415295450032, 0.0009442617749553, 0.0773427915018913, 0.0773427915018913, 0.0354531479992005, 0.0354531479992005, 0.0917095033312691, 0.0316749295242114, 0.0077763883270885, 0.0791250312321386, 0.0093100479517076, -0.0465365466160442, -0.1039302427516659, 0.09071478962485, -0.014091374774511, 0.0371729823772751, -0.0940172415342348, -0.0104754591059517, -0.0426172174451255, -0.0208565607457256, 0.0163143571100219, 0.0086089495388312, -0.0954228327947922, 0.0877087776499966, 0.1118215138572983, 0.0831842453511871, 0.0831842453511871, 0.0263196121452342, 0.0458359936398602, -0.0816111683853152, -0.0160487796980133, -0.0718309524165366, -0.013461484118303, 0.0658487792198956, 0.0075730782648056, 0.0075730782648056, 0.0431158646874143, -0.003197531104727, -0.0205433917609823, -0.0341235286327615, 0.0423177024043239, 0.0758174939277952, 0.0105373025863863, -0.0061293994248829, 0.0788412036426682, 0.0428979570005334, 0.0428979570005334, -0.0270843749275779, 0.0230904061091116, -0.0076544253506226, -0.0170231490249778, -0.0253752507383702, -0.0021183343904693, 0.0388466996929825, 0.0388466996929825, 0.0388466996929825, 0.0062858306962211, 0.0037415033836397, 0.1434363149496285, -0.0036900819143648, -0.02286878987723, 0.0471433234633142, 0.0120123324157645, 0.0120123324157645, 0.165438944133846, 0.165438944133846, 0.0586328461500931, 0.0358465936160999, 0.0301228290642887, 0.0301228290642887, 0.1409051535989006, 0.0942934510597045, 0.0210386229988292, -0.0640825833454819, -0.0640825833454819, -0.0107949224092155, 0.0386732146199059, -0.0106359846941952, 0.0815637446466554, 0.0995010402048106, 0.0995010402048106, -0.0290474461435521, 0.0354905689601156, -0.0386906726196074, -0.0452967338979502, -0.0276000916176322, 0.0123697310677078, 0.0123697310677078, -0.0096607455891395, -0.0136574467323709, 0.0630075541907679, -0.0139180483302526, 0.114328089778057, 0.114328089778057, -0.0356866827182328, 0.017534927372541, -0.0667465564767162, 0.0273974486365399, -0.0784592243215238, -0.0007994796165952, 0.0252071434677799, -0.0007638930497835, -0.0151521311715789, 0.0465822039256171, 0.0465822039256171, 0.1319192535208948, 0.1135862657404172, 0.0263034660770224, 0.0105252984426594, 0.0509448069828808, 0.2109444582878705, 0.0292672274634497, 0.0292672274634497, 0.0382001329996388, -0.0214697559741885, -0.0217703533554417, 0.0113962507525589, -0.0160519120128316, -0.0196143723876102, -0.0147572655343846, -0.0060980916340863, 0.0319102196737251, -0.0062392230284098, -0.0013495879571191, 0.0079243506953595, 0.020697244183553, -0.0014865020424655, -0.0151978944340612, -0.0488678111478348, 0.1599053392169127, -0.1294019290838561, -0.0460728200631964, -0.0912650554656427, -0.0264984643205245, 0.0057296815291243, 0.0314949276599308, -0.0724783320246608, 0.001004020450786, 0.0144480918545601, -0.0545616780170984, -0.0359842348057652, 0.0210485973373363, -0.064001791097252, 0.0517477373208509, 0.005031326696094, 0.1549942527715876, -0.0196547485257655, -0.0395890041689322, -0.0017479945720974, 0.0194387357672887, 0.0450966178376111, -0.0279065261779195, -0.0909307944359423, 0.08516942546172, 0.0018592132593074, 0.061082957902644, -0.0089432250995208, 0.0811820657357607, 0.0234120072929427, 0.0391206066343576, -0.0092438896595715, -0.1846580568755401, 0.0064979213703471, -0.0142578599049881, -0.0514675419324274, -0.0610573881327455, 0.0387993906795815, -0.0292468376209878, 0.042733546263881, -0.0207513319419, 0.012074284915863, -0.0051096226375043, 0.0051702034596727, 0.0101887735127703, 0.0346247876153284, -0.0294097497711352, -0.0164978497100123, -0.0018082603518676, -0.0411054856435728, -0.0057607524938553, -0.0771232056276116, -0.0445859576170151, -0.0059186630278227, -0.0310784559764294, 0.0084465272077624, -0.0961056643896243, 0.0157728469659513, -0.046357258588966]",0.24648093216402198,0.3885246892814,0.11556472770130637
2746,wasabi,[0.0134488064795732],[-0.0002678963912307],-1.0,0.0,0.0
